ID: 460	x: 60	y: 4	spin: 1.000000
ID: 461	x: 61	y: 4	spin: 1.000000
ID: 462	x: 62	y: 4	spin: 1.000000
ID: 463	x: 63	y: 4	spin: 1.000000
ID: 464	x: 64	y: 4	spin: 1.000000
ID: 465	x: 65	y: 4	spin: 1.000000
ID: 466	x: 66	y: 4	spin: 1.000000
ID: 467	x: 67	y: 4	spin: 1.000000
ID: 468	x: 68	y: 4	spin: 1.000000
ID: 469	x: 69	y: 4	spin: 1.000000
ID: 470	x: 70	y: 4	spin: 1.000000
ID: 471	x: 71	y: 4	spin: 1.000000
ID: 472	x: 72	y: 4	spin: 1.000000
ID: 473	x: 73	y: 4	spin: 1.000000
ID: 474	x: 74	y: 4	spin: 1.000000
ID: 475	x: 75	y: 4	spin: 1.000000
ID: 476	x: 76	y: 4	spin: 1.000000
ID: 477	x: 77	y: 4	spin: 1.000000
ID: 478	x: 78	y: 4	spin: 1.000000
ID: 479	x: 79	y: 4	spin: 1.000000
ID: 480	x: 80	y: 4	spin: 1.000000
ID: 481	x: 81	y: 4	spin: 1.000000
ID: 482	x: 82	y: 4	spin: 1.000000
ID: 483	x: 83	y: 4	spin: 1.000000
ID: 484	x: 84	y: 4	spin: 1.000000
ID: 485	x: 85	y: 4	spin: 1.000000
ID: 486	x: 86	y: 4	spin: 1.000000
ID: 487	x: 87	y: 4	spin: 1.000000
ID: 488	x: 88	y: 4	spin: 1.000000
ID: 489	x: 89	y: 4	spin: 1.000000
ID: 490	x: 90	y: 4	spin: 1.000000
ID: 491	x: 91	y: 4	spin: 1.000000
ID: 492	x: 92	y: 4	spin: 1.000000
ID: 493	x: 93	y: 4	spin: 1.000000
ID: 494	x: 94	y: 4	spin: 1.000000
ID: 495	x: 95	y: 4	spin: 1.000000
ID: 496	x: 96	y: 4	spin: 1.000000
ID: 497	x: 97	y: 4	spin: 1.000000
ID: 498	x: 98	y: 4	spin: 1.000000
ID: 499	x: 99	y: 4	spin: 1.000000
ID: 500	x: 0	y: 5	spin: 1.000000
ID: 501	x: 1	y: 5	spin: 1.000000
ID: 502	x: 2	y: 5	spin: 1.000000
ID: 503	x: 3	y: 5	spin: 1.000000
ID: 504	x: 4	y: 5	spin: 1.000000
ID: 505	x: 5	y: 5	spin: 1.000000
ID: 506	x: 6	y: 5	spin: 1.000000
ID: 507	x: 7	y: 5	spin: 1.000000
ID: 508	x: 8	y: 5	spin: 1.000000
ID: 509	x: 9	y: 5	spin: 1.000000
ID: 510	x: 10	y: 5	spin: 1.000000
ID: 511	x: 11	y: 5	spin: -1.000000
ID: 512	x: 12	y: 5	spin: -1.000000
ID: 513	x: 13	y: 5	spin: 1.000000
ID: 514	x: 14	y: 5	spin: 1.000000
ID: 515	x: 15	y: 5	spin: 1.000000
ID: 516	x: 16	y: 5	spin: 1.000000
ID: 517	x: 17	y: 5	spin: 1.000000
ID: 518	x: 18	y: 5	spin: 1.000000
ID: 519	x: 19	y: 5	spin: 1.000000
ID: 520	x: 20	y: 5	spin: 1.000000
ID: 521	x: 21	y: 5	spin: 1.000000
ID: 522	x: 22	y: 5	spin: 1.000000
ID: 523	x: 23	y: 5	spin: 1.000000
ID: 524	x: 24	y: 5	spin: 1.000000
ID: 525	x: 25	y: 5	spin: 1.000000
ID: 526	x: 26	y: 5	spin: 1.000000
ID: 527	x: 27	y: 5	spin: 1.000000
ID: 528	x: 28	y: 5	spin: 1.000000
ID: 529	x: 29	y: 5	spin: 1.000000
ID: 530	x: 30	y: 5	spin: 1.000000
ID: 531	x: 31	y: 5	spin: 1.000000
ID: 532	x: 32	y: 5	spin: 1.000000
ID: 533	x: 33	y: 5	spin: 1.000000
ID: 534	x: 34	y: 5	spin: 1.000000
ID: 535	x: 35	y: 5	spin: 1.000000
ID: 536	x: 36	y: 5	spin: 1.000000
ID: 537	x: 37	y: 5	spin: 1.000000
ID: 538	x: 38	y: 5	spin: 1.000000
ID: 539	x: 39	y: 5	spin: 1.000000
ID: 540	x: 40	y: 5	spin: 1.000000
ID: 541	x: 41	y: 5	spin: 1.000000
ID: 542	x: 42	y: 5	spin: 1.000000
ID: 543	x: 43	y: 5	spin: 1.000000
ID: 544	x: 44	y: 5	spin: 1.000000
ID: 545	x: 45	y: 5	spin: 1.000000
ID: 546	x: 46	y: 5	spin: 1.000000
ID: 547	x: 47	y: 5	spin: 1.000000
ID: 548	x: 48	y: 5	spin: 1.000000
ID: 549	x: 49	y: 5	spin: 1.000000
ID: 550	x: 50	y: 5	spin: 1.000000
ID: 551	x: 51	y: 5	spin: 1.000000
ID: 552	x: 52	y: 5	spin: 1.000000
ID: 553	x: 53	y: 5	spin: 1.000000
ID: 554	x: 54	y: 5	spin: 1.000000
ID: 555	x: 55	y: 5	spin: 1.000000
ID: 556	x: 56	y: 5	spin: 1.000000
ID: 557	x: 57	y: 5	spin: 1.000000
ID: 558	x: 58	y: 5	spin: 1.000000
